PC1,PC2,Sample_Type,Cluster
-50.598925327049336,-12.524049474582378,Tumor,1
51.91724277666642,23.901529694345573,Normal,0
8.978519124566972,-32.50315116613118,Tumor,0
69.40944474039946,41.86328651894083,Normal,0
42.67320599937709,14.232686746785806,Tumor,0
68.27545231823856,65.94705138553185,Normal,0
-33.81003790310274,-3.4512356491379155,Tumor,1
78.5209991473927,60.77636541121921,Normal,0
-32.95232219447996,-3.554584532366648,Tumor,1
71.82088629275754,38.560576185783816,Normal,0
33.747743598829594,-18.23535214698005,Tumor,0
40.888268930530906,13.770948830152127,Tumor,0
65.76506263116507,48.90803533580421,Normal,0
21.666566051775515,-34.858349004233375,Tumor,0
16.417021792724675,-60.58315402391812,Tumor,0
80.87182350011342,80.83098871863557,Normal,0
25.123307544646586,5.881939097159144,Tumor,0
10.814669754702978,11.381963286561875,Tumor,0
94.28219822129158,30.108139203326942,Normal,0
-19.95876141627029,-39.814457031244636,Tumor,0
-0.23072695407808225,78.82393850205776,Normal,1
18.200807000572322,30.133245010767865,Tumor,0
-7.190620716262829,22.980795219129345,Tumor,1
50.5978214247944,7.748783237009577,Normal,0
-14.055319335165786,25.880520548285308,Tumor,1
75.71535477956402,65.58947693922828,Normal,0
37.495373897743484,-6.966343479980122,Tumor,0
72.85362589710604,48.1458348861475,Normal,0
19.13199818432672,3.1646351891824196,Tumor,0
61.763873812189026,30.454939003062144,Normal,0
7.550879564044384,4.010095914187725,Tumor,0
72.1333893794507,26.15305449016758,Normal,0
-19.236856116771566,-6.748312963444055,Tumor,1
28.971370667268484,-3.9617393134128394,Tumor,0
72.41503696043178,30.856291054937063,Normal,0
32.20739342568531,38.220587440742065,Tumor,0
82.76585463754854,30.24883986460092,Normal,0
6.185723471123028,14.015038970177876,Tumor,0
-17.372089178823476,-9.815580974289622,Tumor,1
-27.359516377777954,49.34088954785744,Normal,1
-55.71194898335239,10.485330345699726,Tumor,1
-12.624863188525653,38.191258999153455,Normal,1
-5.690497136787344,-27.732955940915666,Tumor,0
26.525009900595546,37.44255985776475,Normal,0
-8.796602734830593,-19.00171905513207,Tumor,0
-92.09505119969971,57.23929915276233,Tumor,1
34.43819053815003,-63.166158920499605,Tumor,0
49.5421669160066,4.539325533989367,Tumor,0
30.07426557060926,19.415723424457305,Tumor,0
19.839569939386532,-18.15329767337953,Tumor,0
-50.52903296994208,-20.287074831369285,Tumor,1
40.504502264340736,-23.996736385574735,Tumor,0
-1.0185653859698645,-15.443669423191942,Tumor,0
-31.59712424786938,-7.708318675622744,Tumor,1
0.3496794108227674,-68.53026097886448,Tumor,0
61.03554546653498,-2.2771417558887443,Tumor,0
16.499362876411297,28.438353764483495,Tumor,0
73.43317520922015,42.52313315447044,Normal,0
-0.224450770377554,-22.446440784835698,Tumor,0
-11.79510262114521,-22.09098616000951,Tumor,0
11.99502868721477,35.26752106914363,Normal,0
-3.3814825275934965,-41.19074957997443,Tumor,0
3.757839463584003,100.7488942686941,Normal,1
-33.69346327668308,10.255956654231046,Tumor,1
71.12459122486135,35.018419777446205,Normal,0
-53.751552586308215,-17.758185661521555,Tumor,1
-2.684524159272359,14.300942962363347,Tumor,0
1.301077095793964,-29.820704886546665,Tumor,0
13.49163748838945,2.014308590894982,Tumor,0
31.070124305896357,62.310280183923865,Normal,0
-15.235189980501195,-50.841867316867585,Tumor,0
-76.99784676183549,-43.31660212134286,Tumor,1
8.281658488755742,-34.248071057711975,Tumor,0
24.78267870157662,1.692428363734394,Tumor,0
0.2506060711214337,-17.65046493950167,Tumor,0
-55.88639404542807,-33.509661258452134,Tumor,1
-13.562506535195539,-72.42332157351935,Tumor,0
-3.7002066982825834,-22.829274738177073,Tumor,0
-14.423604421358048,-24.775133340481943,Tumor,0
-48.52455319660208,60.533558524463636,Tumor,1
4.38514146321429,-72.60463545599121,Tumor,0
33.8011098130493,-16.346794054124775,Tumor,0
29.129987480643845,14.537123526269218,Tumor,0
-16.834114760213716,10.478287236278346,Tumor,1
9.464499276561224,24.08744909859954,Tumor,0
20.921213224578874,-0.018539060803961966,Tumor,0
-60.77490512190569,19.487725231010042,Tumor,1
-8.21486914016518,-11.824146749221615,Tumor,0
35.42985867867069,-7.916666355603912,Tumor,0
-12.185549137011238,-12.827649150306753,Tumor,0
58.070701640032624,53.742845012851646,Normal,0
-13.54598393272902,-15.218880541998551,Tumor,0
79.58763029890751,43.54390618479727,Normal,0
-0.7411639877470931,-80.31227741604347,Tumor,0
62.87264895546994,65.67882331733597,Normal,0
35.167180289598605,-6.351884080824892,Tumor,0
74.1816022544078,59.73614083165576,Normal,0
15.715304319240708,-49.1081933184506,Tumor,0
77.36956635787337,57.01269966827466,Normal,0
36.80401276885974,-40.748536974704386,Tumor,0
88.6735481433398,55.42058758095093,Normal,0
23.994248899344417,31.656242428102733,Tumor,0
91.70194642581593,51.63592869417831,Normal,0
19.168769816148867,-36.49715579459772,Tumor,0
91.79575270866339,54.517122183978,Normal,0
5.998082905634006,-65.70812321006237,Tumor,0
54.257115098464844,65.1700490608316,Normal,0
-13.390630519492442,-6.664002831144036,Tumor,1
-0.9383880360381329,-45.0046419488812,Tumor,0
66.63605047553371,52.06201681641905,Normal,0
8.01158512305487,26.93776927965451,Tumor,0
-37.07556430927231,85.78146485875607,Normal,1
-0.6397183500889542,-35.809702114601656,Tumor,0
73.09269825292185,78.05120251591042,Normal,0
64.307203631972,-9.14518932440419,Tumor,0
46.60800166991565,93.05286771588509,Normal,0
23.29522341190008,-38.600141165566235,Tumor,0
63.38759121451117,-43.885769064941634,Tumor,0
104.6649757719427,52.87790289348575,Normal,0
97.11927041903961,5.556824797060635,Tumor,0
106.07590195086945,42.201156845844004,Normal,0
16.24392832225833,-35.41089233138005,Tumor,0
111.481880851033,42.42718432282846,Normal,0
39.65907226728336,-25.025191352933348,Tumor,0
99.37266677416113,7.884565662852115,Normal,0
44.233921881506795,-13.948699575585954,Tumor,0
21.011617946745254,-9.839786573245911,Tumor,0
41.74886280489218,53.21775843355775,Tumor,0
73.28722145129656,64.86522879363812,Normal,0
72.31215862814831,-34.38918185252265,Tumor,0
89.56471972881529,70.92854103778731,Normal,0
75.93893351093162,-81.1519943026862,Tumor,0
-25.20876429201182,32.73114150911847,Tumor,1
127.64758474458529,59.52815017328313,Normal,0
57.565879921227065,-77.68193229699443,Tumor,0
66.37206186240417,60.40043223246809,Normal,0
69.67688536642922,17.612392506003186,Tumor,0
69.28874457892051,46.298088749412045,Normal,0
-25.397316725576363,13.72191053028017,Tumor,1
52.0409334638898,63.53193059410064,Normal,0
5.55213416178223,-41.176766045455715,Tumor,0
88.19757017415638,53.067104791845615,Normal,0
68.46042713995062,-9.021449183437525,Tumor,0
130.88640423216629,27.55739372422493,Normal,0
-11.43720367031492,-64.52643629190715,Tumor,0
105.7893549262004,25.54172338860988,Normal,0
75.15878491258019,31.06223784553497,Tumor,0
55.779124656493636,76.68628623073607,Normal,0
15.975565681333954,-67.8353688201813,Tumor,0
134.1282925921599,35.91229924498921,Normal,0
17.421549766325644,-38.36735278178955,Tumor,0
72.84964048684243,-71.88518425643258,Tumor,0
92.55413695858053,53.704396883846364,Normal,0
26.19619097559041,-18.69902875313346,Tumor,0
76.22230459782666,64.51855694301803,Normal,0
9.990181165068444,-30.324277585434864,Tumor,0
70.44189219678238,57.422501595119634,Normal,0
35.59011349119718,25.343903478245565,Tumor,0
76.88174901223265,51.2968877042166,Normal,0
42.724849968542,-2.1909626059071265,Tumor,0
26.121685551117945,-29.998170061498435,Tumor,0
8.971461827109861,-11.8157126521405,Tumor,0
111.66069025157974,49.854688239381105,Normal,0
66.69972398237651,-92.3122203089562,Tumor,0
90.23843724724892,78.79471984789986,Normal,0
38.0819678705405,47.21373834702915,Tumor,0
78.90770095546517,43.005250115045264,Normal,0
6.317897310736332,-4.750281108303921,Tumor,0
95.36545165912796,60.359369433857545,Normal,0
20.409776547209876,65.23768374340901,Tumor,0
38.83192130728022,-31.769240176192255,Tumor,0
-19.58636333188599,16.591898943952756,Tumor,1
-78.71031462721008,7.105004025630794,Tumor,1
-57.82406346999503,87.4866707187283,Tumor,1
-18.194068397772668,40.7783063520986,Tumor,1
-59.55373473813926,28.614448910279133,Tumor,1
-92.14308279619996,31.646864638187886,Tumor,1
-77.51708126072363,-38.26961423584864,Tumor,1
9.299153119791036,72.58221185940927,Tumor,0
-63.41199113172656,-20.794279975273135,Tumor,1
4.84158003712017,42.20394348025844,Tumor,0
11.853866922301235,48.01197771080082,Tumor,0
-5.216923647714413,2.0672780556771198,Tumor,0
-30.34133658521733,37.48608119836585,Tumor,1
-4.786916591757119,-12.744046349254289,Tumor,0
31.14090725519314,-63.19370428602139,Tumor,0
-11.482409106330872,-11.406880744150104,Tumor,0
22.260791872799352,-15.479994990027516,Tumor,0
-16.18547535162933,-2.1443805660422335,Tumor,1
25.989045294392522,-11.78015711072687,Tumor,0
-31.123185259399712,-9.363240504692747,Tumor,1
-54.3355596259123,-51.47363903141968,Tumor,1
-6.825474248903475,52.91612515215471,Tumor,1
-13.13571658941591,-21.498207486393692,Tumor,0
-55.63568658111518,-36.00179509886618,Tumor,1
-74.30049387389953,-16.006136210634097,Tumor,1
11.246926548961632,-54.66526099910077,Tumor,0
-40.475024509655285,1.3175383733705144,Tumor,1
-58.49541922625558,23.210706952023145,Tumor,1
28.06111941470013,5.706920919051688,Tumor,0
-49.89050389514035,-65.61234100863996,Tumor,1
-18.561449208691045,31.54502890146129,Tumor,1
-12.1899598314896,10.281142769265148,Tumor,1
-11.091107857802617,-44.34359461854073,Tumor,0
-39.209857658521734,14.880044000595554,Tumor,1
31.991529284994478,-50.08173311847741,Tumor,0
-35.70617558099096,-0.8472406797064357,Tumor,1
-37.95143253220183,-23.42302193429339,Tumor,1
2.719887612590299,-29.77952664126227,Tumor,0
-2.8365981357250054,16.934301843609706,Tumor,0
12.896593134368258,-52.122565532586286,Tumor,0
-13.605946032605779,-25.47675078078447,Tumor,0
-4.57292262397443,-34.793964014990266,Tumor,0
-7.690043180311567,-65.55779603457853,Tumor,0
10.235003477272558,-65.13281354348854,Tumor,0
2.443184324802609,-39.08917673777258,Tumor,0
-4.6993821353059975,-7.826758813867276,Tumor,0
-31.217179245947122,29.944100966182653,Tumor,1
-21.096556933148403,-6.040520857962138,Tumor,1
5.803501583692756,-56.745628248490505,Tumor,0
-30.605467309062686,-28.705596224181992,Tumor,1
12.687579047395333,-59.94174624959052,Tumor,0
-2.1385454650280398,-9.578274524800925,Tumor,0
5.266647383330824,-7.606434202819268,Tumor,0
34.26463129734695,-57.600844385752076,Tumor,0
14.663711167544928,4.039433214833969,Tumor,0
30.20408445687814,25.285870136072983,Tumor,0
-15.273202631794279,-29.325439622782405,Tumor,0
-68.65081386827974,28.789199459050707,Tumor,1
-33.468338611080384,8.79496341797191,Tumor,1
-10.279150242788255,49.10832038470979,Tumor,1
4.743000573076147,-30.810218330694042,Tumor,0
8.018267364037493,8.61601291371071,Tumor,0
28.137077243742024,-40.79355481669011,Tumor,0
22.78551028569726,21.01374277655795,Tumor,0
-5.617922573455466,37.08964723242475,Tumor,1
-27.218130830291987,2.6246095728159933,Tumor,1
48.815131940877336,2.5979740639062556,Tumor,0
41.377254848492775,-5.408432935157801,Tumor,0
33.30707996688938,16.463741321644676,Tumor,0
71.4890704026935,-50.747166399665744,Tumor,0
26.044723786269767,-32.90641887948035,Tumor,0
81.10274344912428,-55.78362502424648,Tumor,0
43.565566319450824,5.217348139186394,Tumor,0
29.609582770908425,-39.820756995021505,Tumor,0
21.041868416378968,-33.224088974018926,Tumor,0
60.40348914735717,-50.7983952246988,Tumor,0
48.7372937793012,-26.152767367490057,Tumor,0
27.609140907887763,-8.133182453534056,Tumor,0
57.83912557104994,2.909999051769149,Tumor,0
-4.7847071925974936,-69.02777957424779,Tumor,0
21.222088793897193,-28.07999215054331,Tumor,0
-29.99478919169615,22.411769624646677,Tumor,1
33.13856863970115,31.319837660541175,Tumor,0
-13.283710032437659,-1.0687016367556847,Tumor,1
3.1993628446043054,-44.24919685765956,Tumor,0
5.549137651748027,2.563262540605922,Tumor,0
-78.90197908961434,-58.258961048645844,Tumor,1
27.45259014819792,-95.25167193807088,Tumor,0
55.087855298605895,24.466617098175185,Tumor,0
14.327494597835718,-49.669165613097356,Tumor,0
-18.72835556498308,-60.17180268331341,Tumor,0
40.558388725116146,-50.27894498534828,Tumor,0
43.60394566464993,-23.943634200271582,Tumor,0
29.80162490125276,-43.45554273679808,Tumor,0
5.121321044414309,-43.150735571733634,Tumor,0
34.48051992423762,-19.326012691408128,Tumor,0
24.66610926428945,-71.93190950908824,Tumor,0
37.64986256217799,-39.135415281556504,Tumor,0
-7.237906494221365,-65.20212023830501,Tumor,0
35.83876670428091,-39.0212809752579,Tumor,0
-4.287877882934913,-34.07302103736531,Tumor,0
-2.4494043396777205,8.733599001967578,Tumor,0
-73.57272561134421,-12.703173633793384,Tumor,1
48.61465727499943,-12.901628713130277,Tumor,0
51.19369879867385,-23.94063162784749,Tumor,0
-15.82452535025578,23.13647987096588,Tumor,1
22.794370858803287,-51.52793655139807,Tumor,0
39.42114389690454,-50.08291434846909,Tumor,0
24.403456134732913,-0.7163824841093785,Tumor,0
31.083886568476338,-20.553765270175987,Tumor,0
32.746153259353356,-76.59369941867644,Tumor,0
44.918586750420005,30.47827804620646,Tumor,0
29.53207769351478,-34.621896844021194,Tumor,0
5.144725321363511,-31.852713024455436,Tumor,0
53.49212045135093,-17.838537805021993,Tumor,0
-6.3984589139192405,-23.200487743329294,Tumor,0
-11.927374497361289,18.111046426317685,Tumor,1
-104.76345800789879,-19.13583917188699,Tumor,1
26.40263110322491,-47.38405004641946,Tumor,0
10.191404694336502,31.38756228949082,Tumor,0
19.701856509632393,-12.802986524501975,Tumor,0
18.51944233459038,40.93125059001326,Tumor,0
39.940684639474995,25.025984456772086,Tumor,0
57.700080119971915,-18.760360072416553,Tumor,0
45.41620965482669,-1.3441274565075134,Tumor,0
43.8853866109404,47.04768725912251,Tumor,0
-14.989914245500348,0.770564351467932,Tumor,1
38.742256652398986,-25.842970937241272,Tumor,0
-30.455263996899884,-15.430131600933132,Tumor,1
25.77497664095494,-4.203998683914602,Tumor,0
54.020383301052355,-25.591712517637987,Tumor,0
1.7004480381514377,-38.696532030266525,Tumor,0
-23.600137703848237,26.776289211056433,Tumor,1
-31.97855194869738,-8.989028549036071,Tumor,1
20.87852196081327,34.86335972580164,Tumor,0
4.856184971041155,46.30247143206685,Tumor,0
8.861354544686382,-4.70592224237391,Tumor,0
-1.5355756587868856,-11.891248394239545,Tumor,0
-20.43328644133054,-45.248411408009375,Tumor,0
-21.630170169218793,-57.09485959960061,Tumor,0
-54.724316240891085,-40.12663052596193,Tumor,1
25.89052191449468,53.58250909348548,Tumor,0
-14.012508504053635,-43.19019035615351,Tumor,0
23.42959193631609,-50.127338933901946,Tumor,0
18.513459996095786,-35.91582288468872,Tumor,0
-67.975893851916,-12.167508585988935,Tumor,1
27.2086638498086,-36.22083744711089,Tumor,0
24.453074313424864,-4.335938174721143,Tumor,0
-25.496147055262984,7.69291012754678,Tumor,1
-84.77813314077541,-53.578389047112616,Tumor,1
-34.2872216548007,-8.600133565975574,Tumor,1
-1.8217430695438046,-14.775308353771804,Tumor,0
-58.87135425738851,29.676964633400083,Tumor,1
-2.644204318970686,-41.28413272647841,Tumor,0
-12.092600464240187,-43.58511945093673,Tumor,0
-13.703525135700259,16.014238414840896,Tumor,1
-0.9506449091807168,-45.27720064456184,Tumor,0
-37.55081384713635,-61.35018410953837,Tumor,1
7.645620435221654,31.315604454308893,Tumor,0
-31.287777751489163,-6.1133781492855395,Tumor,1
-18.612367894954208,12.127984394920738,Tumor,1
8.32692458123861,27.760427375270552,Tumor,0
11.773182560544702,-13.827699510996785,Tumor,0
3.7164857722280114,1.640520562622725,Tumor,0
54.91158078748068,46.596919374001615,Normal,0
7.879773426110141,-52.02591241365604,Tumor,0
20.733492590845252,-76.08955911804685,Tumor,0
19.732831478271372,-77.29679771669639,Tumor,0
-5.044367361317898,8.108795693219978,Tumor,0
71.55117938811372,87.74814718993802,Normal,0
-0.9875698869174757,22.575934835584828,Tumor,0
-0.4909528051982112,-39.432461767896115,Tumor,0
32.70368569281404,-30.935895071205078,Tumor,0
24.253663928101087,-14.984562010421602,Tumor,0
29.31360039843823,-8.411149553997612,Tumor,0
24.29981387681312,-38.96566781854529,Tumor,0
16.06155351487034,-52.95228636380376,Tumor,0
-13.393543528332907,-34.807053729056484,Tumor,0
59.07660772023451,-25.461559806640846,Tumor,0
109.06108946835216,65.30252491065676,Normal,0
-10.259620138390977,-56.053546507660904,Tumor,0
-20.99091430292497,-28.531350444550586,Tumor,1
-27.797539029463984,108.13473965957951,Normal,1
24.896603457945037,-41.12622228042928,Tumor,0
71.18276095835327,4.213426860302233,Tumor,0
80.62710747920943,64.3145125128879,Normal,0
-13.630788742455547,-45.53193835260508,Tumor,0
38.50897284143684,-32.34149086044288,Tumor,0
24.138885414328502,-82.84977259638522,Tumor,0
-1.5669557902495799,-59.50765627948261,Tumor,0
25.54845631125712,-76.74731548518038,Tumor,0
48.67112313807808,21.7309887474624,Tumor,0
28.30274747285798,-3.915089120671905,Tumor,0
80.32792582704668,10.950854892588728,Tumor,0
-41.583876647328154,-22.731764179739404,Tumor,1
-0.7159890471864531,27.5873402688896,Tumor,0
-65.0759149660524,69.36843094909597,Tumor,1
66.5052098010317,-24.138742376222453,Tumor,0
40.69735378252638,80.51370581138676,Normal,0
-35.72500845497384,-17.0997381248626,Tumor,1
3.686679118519695,-58.663126469689054,Tumor,0
-52.193050560135234,24.956584582994957,Tumor,1
-5.695633446040532,-13.158688591338343,Tumor,0
70.00042267368832,72.441677892872,Normal,0
33.67246605508254,9.918628957896708,Tumor,0
-13.005167116233322,17.858100591762213,Tumor,1
14.423090296203908,25.13509578394872,Tumor,0
-25.59788752485353,-18.090804993700523,Tumor,1
35.885252009451854,-26.060732837327517,Tumor,0
9.693577956805697,-25.035383373842645,Tumor,0
38.31587249928904,7.520477487559309,Tumor,0
-31.879963523985733,50.667930646787646,Tumor,1
19.203455174617027,-38.640714476058854,Tumor,0
39.835897224739966,-14.808416142006251,Tumor,0
-8.239508627873168,-4.372607680817992,Tumor,0
43.93606401743369,57.72362145930488,Normal,0
31.811493543925465,-27.74748939141256,Tumor,0
19.329637569789902,-6.884844894918272,Tumor,0
-49.25585365245688,-7.370051074948596,Tumor,1
-11.645294465849258,-21.394557920161176,Tumor,0
41.27456852602569,32.965720388981595,Normal,0
-40.654942951994066,33.51642321703511,Tumor,1
2.198899495781559,-6.257826141474081,Tumor,0
-74.70647544811463,72.5559252130675,Tumor,1
39.35739684213851,31.731585915256595,Normal,0
-19.361748951669068,23.98842371593433,Tumor,1
-69.80861485769961,18.522089250894116,Tumor,1
-26.09561340893398,16.149665328496567,Tumor,1
13.849217338503497,11.839910226765594,Tumor,0
90.34128533029487,66.39697019902704,Normal,0
-60.072787754430585,-13.586331952514175,Tumor,1
-40.434308360163435,-16.14408515060584,Tumor,1
39.05392375186897,37.12239549130662,Tumor,0
-66.02758245133515,-33.56763541300463,Tumor,1
-37.3580458664038,-0.20567977854355024,Tumor,1
-165.38410783874906,-1.493284087987637,Tumor,1
-57.636799011261466,50.663227794767586,Tumor,1
-122.57423304162334,31.971160351619172,Tumor,1
-129.7271773216731,3.5905352119527865,Tumor,1
-123.80000578202265,3.8246735655148685,Tumor,1
20.536866349718686,-57.517426626039075,Tumor,0
45.214787915283736,-5.397482671945116,Tumor,0
77.89012820697657,28.717997475181186,Normal,0
11.948887936205454,-8.405278160879929,Tumor,0
49.73057044078696,38.427907548399574,Normal,0
-9.05380586963186,-14.267991757617214,Tumor,0
62.900799070955046,69.5720034901481,Normal,0
-6.84459115838695,12.009739535210585,Tumor,0
28.75575358151623,-14.458727643853996,Tumor,0
67.44776932348367,47.48908511036974,Normal,0
-11.87637822292163,-12.481095300011365,Tumor,0
58.27022769503138,75.03778026641746,Normal,0
-69.40597184650419,77.71487420695223,Tumor,1
-19.56735326055692,37.86931004286546,Tumor,1
-11.32565987022429,107.13525270893088,Normal,1
48.31424582148145,0.5699251275307821,Tumor,0
-0.18881940633780378,17.69882209143561,Tumor,0
87.9598300678536,85.47665943115307,Normal,0
34.52379369785075,11.58483928968589,Tumor,0
82.20901359577856,75.25897749251007,Normal,0
21.48087181304498,-7.330585230266172,Tumor,0
-28.422727177433433,-32.79401321152539,Tumor,1
27.58030424015202,5.324058945679953,Tumor,0
11.905087944922473,-5.123228749019871,Tumor,0
-2.563300643116996,-17.41954411628106,Tumor,0
34.75393843432796,-14.602616041039022,Tumor,0
7.433414772101803,-19.39233707766758,Tumor,0
28.800065705408677,-52.920975093049066,Tumor,0
-25.890719521524616,-51.061101089967906,Tumor,1
47.7743395850167,-79.65668529042632,Tumor,0
116.95419904550229,70.54473377967159,Normal,0
3.107073615177427,-15.095038589243606,Tumor,0
-8.787276447235117,-33.53839566498204,Tumor,0
96.76572848129865,59.747738577203336,Normal,0
24.586701670928417,-63.27487188338255,Tumor,0
85.825413234566,80.26832374790735,Normal,0
35.98813449519589,-49.89682557478518,Tumor,0
88.69400624114913,71.71112415169476,Normal,0
11.447959977645993,-65.80015587968207,Tumor,0
-12.56569712226375,-9.170800421253379,Tumor,0
121.22834210916469,66.73060599440161,Normal,0
-115.49671229764614,-7.546906211068013,Tumor,1
28.894928576366215,-28.157807735059823,Tumor,0
87.89019186168845,71.10026605273495,Normal,0
52.90767686844281,-24.92472849029634,Tumor,0
123.37381220860449,58.033673107644745,Normal,0
67.59342052506322,-56.74538569581397,Tumor,0
5.065637325566309,-5.294882422301457,Tumor,0
7.369405666348944,-49.73729983068697,Tumor,0
38.090255737866094,-10.492854934019576,Tumor,0
-13.036506067902254,4.206381634494638,Tumor,1
-8.093294963024096,-19.310613033044245,Tumor,0
-29.985272724241266,-18.73376064898559,Tumor,1
1.9798645306822409,18.160625315965728,Tumor,0
-38.93793841127992,17.864032240084022,Tumor,1
41.885677919743465,-68.60819799160211,Tumor,0
53.63940425694203,23.460657708209606,Tumor,0
-9.518722262042605,18.979321025411267,Tumor,1
-9.215407084519605,-10.65583161712688,Tumor,0
-27.186819854513256,-36.3552583519834,Tumor,1
35.596775738898394,-3.4474604113798613,Tumor,0
1.5028830371836919,-54.857138096578744,Tumor,0
59.00261520714734,-37.09270312119712,Tumor,0
-21.816397247581087,-2.4922802865488816,Tumor,1
-26.634523970580393,-37.823549930129374,Tumor,1
32.61796761815645,49.340431280938624,Tumor,0
-65.87814837750821,-5.150261425349454,Tumor,1
12.318303938462236,-4.990557542553901,Tumor,0
-53.317000287706406,60.08741636774406,Tumor,1
-139.1170890678467,66.88494158662284,Tumor,1
-48.09009881911546,-70.08034760348544,Tumor,1
-175.92642767120512,-43.94029130447234,Tumor,1
-90.37485538686772,58.758855530221425,Tumor,1
-103.14573619890731,70.79672844075394,Tumor,1
-39.69068403603881,-65.53780159418886,Tumor,1
-60.87620392124444,-59.69776210577975,Tumor,1
-106.41544708688389,20.004919224689992,Tumor,1
27.090495758509654,-13.58027645637644,Tumor,0
38.54179085477643,-1.3004731104855158,Tumor,0
84.98982489683885,-30.13449750409339,Tumor,0
-50.95595347343066,13.212370879197639,Tumor,1
15.68194033286578,-55.13253281153629,Tumor,0
58.7418854615104,3.345425981331878,Tumor,0
33.512004987186295,-48.287072401125535,Tumor,0
32.43557947779485,-23.57866097879454,Tumor,0
-25.61405567142444,-16.23143830725377,Tumor,1
-16.072413496085602,18.946094756336752,Tumor,1
-0.29693044751652375,30.87777673545944,Tumor,0
4.4687331389130875,-87.74825101749187,Tumor,0
-34.865519093619014,-32.50113494147357,Tumor,1
-42.74766242164203,-21.95034490662276,Tumor,1
8.863017722728156,-52.64788255191865,Tumor,0
43.990896172898275,58.264585587210064,Tumor,0
-31.94801219842059,-8.910652399182588,Tumor,1
-18.033259061203943,34.34826690553107,Tumor,1
-9.107634938821242,-37.46335872746529,Tumor,0
-6.379547763767665,-37.8146798814396,Tumor,0
19.63493296223659,76.71900010103062,Tumor,0
-32.22066283765132,36.22991038267867,Tumor,1
8.628456753651532,-18.377630793182817,Tumor,0
-70.97082090428991,44.89998735358964,Tumor,1
-45.06538510116346,-24.787344005635177,Tumor,1
26.54236329609684,-8.513459886596277,Tumor,0
27.400241160933767,-17.50015376137173,Tumor,0
23.620479987417223,-2.2575713205920045,Tumor,0
56.38632313679689,9.764907233533593,Tumor,0
-12.934161322569611,25.01623869584291,Tumor,1
7.313286470672982,23.333858457446603,Tumor,0
-32.8798286794427,5.793933812712505,Tumor,1
7.131038026850838,-2.6426974684786586,Tumor,0
-37.23291548364755,-49.82060211321784,Tumor,1
-34.73456907391386,26.69994622514229,Tumor,1
-11.302266080847554,73.42018948041996,Tumor,1
-93.34446708605569,-4.5714050989519235,Tumor,1
-48.09065209944267,5.54242983318047,Tumor,1
-9.327675302166535,-14.148793782062404,Tumor,0
-45.51649158496507,-68.99156045128571,Tumor,1
-94.90739196595712,48.38658594273193,Tumor,1
8.415684164906951,-6.827102080532398,Tumor,0
-17.991126527444926,-0.8234047406313398,Tumor,1
36.144774909323466,-2.729103409733023,Tumor,0
57.34686909958781,45.81529960297397,Normal,0
-3.4124478202500392,40.35017555264623,Tumor,1
63.324624773820226,75.86842243184408,Normal,0
-38.20349345548528,1.5678203502463688,Tumor,1
-19.54303456126714,32.60511707992666,Tumor,1
-81.36997994241278,27.20406925558254,Tumor,1
-47.172659375304086,-41.29987461575,Tumor,1
-49.86759455770863,53.00338918148825,Tumor,1
-66.64976170326801,65.99570995495516,Tumor,1
10.385517417305932,-5.255289157117404,Tumor,0
35.07150155327645,22.74739662283447,Tumor,0
-33.92625105968197,21.08188095827837,Tumor,1
-14.493785004043527,10.975156745483641,Tumor,1
4.847661832338126,-35.63572665843799,Tumor,0
-0.949603750053757,8.763216498595426,Tumor,0
-42.24042564981679,24.363948230448443,Tumor,1
-26.384260289077787,-15.675617461510233,Tumor,1
-45.27727544268879,5.348576573025183,Tumor,1
-44.69666680685914,42.751249293560626,Tumor,1
-96.75364941270769,27.66781675138339,Tumor,1
-18.629501207823324,43.21044895520691,Tumor,1
-6.7099703106696325,78.39251969079221,Tumor,1
-43.96879123508353,-13.249853191583135,Tumor,1
-35.80712763716493,23.24423545063103,Tumor,1
-55.61906935700792,35.685752104568635,Tumor,1
18.76937566281447,32.90302639418975,Tumor,0
-43.91858768933319,59.14400841399612,Tumor,1
-62.710022182286615,-12.06001226420705,Tumor,1
-89.76293973255524,35.736107239014444,Tumor,1
-3.508602776392015,42.226081027001605,Tumor,1
-34.58711424481486,41.73144452680413,Tumor,1
-0.2552953545121375,1.3750232752845262,Tumor,0
-26.374350108844656,65.97313495362724,Tumor,1
20.358985564615132,69.13833560961068,Tumor,0
-10.410680105791501,67.0784859311589,Tumor,1
5.6380239253422735,-46.677373257265685,Tumor,0
-109.48949907027294,-6.777940339464785,Tumor,1
-103.76445587411442,25.14368080341097,Tumor,1
-161.41887699643854,8.433397988490896,Tumor,1
-117.58169952703923,40.16803125950875,Tumor,1
-70.24088347377388,55.37234731903761,Tumor,1
-49.08665394163499,60.45182734284806,Tumor,1
-118.07758588032283,-55.637787876665364,Tumor,1
-141.08504570778524,-1.7811044543726697,Tumor,1
-149.99315562308797,76.2598511955246,Tumor,1
18.697958061565306,59.85147082758136,Tumor,0
-36.11212300271092,55.00334031599546,Tumor,1
-21.87618849830314,18.88725334906989,Tumor,1
-147.19743992734254,35.14119011486704,Tumor,1
-74.18036702995572,-13.671342105662793,Tumor,1
-103.39567766749393,58.25912775871731,Tumor,1
-113.21698226938676,-0.8488271925339905,Tumor,1
